"source","date","assertionType","evidenceType","prefix","exactText","suffix","modality","statementType","comment","drug1Lab","drug1Type","drug1Role","dose1","drug2Lab","drug2Type","drug2Role","dose2","objectRegimens","objectFormulation","objectDuration","preciptRegimens","preciptFormulation","preciptDuration","numOfParticipants","auc","aucType","aucDirection","clearance","clearanceType","clearanceDirection","cmax","cmaxType","cmaxDirection","halflife","halflifeType","halflifeDirection"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a435da9d-f6e8-4ddc-897d-8cd2bf777b21.html","2015-11-05 15:30:13 -0500","drug-drug-interaction","evidence-supports"," Drugs Metabolized by CYP2D6   ","Bupropion and its metabolites (erythrohydrobupropion, threohydrobupropion, hydroxybupropion) are CYP2D6 inhibitors. Therefore, coadministration of WELLBUTRIN XL with drugs that are metabolized by CYP2D6 can increase the exposures of drugs that are substrates of CYP2D6. Such drugs include antidepressants (e.g., venlafaxine, nortriptyline, imipramine, desipramine, paroxetine, fluoxetine, and sertraline), antipsychotics (e.g. haloperidol, risperidone, and thioridazine), beta-blockers (e.g., metoprolol), and Type 1C antiarrhythmics (e.g. propafenone, and flecainide). When used concomitantly with WELLBUTRIN XL, it may be necessary to decrease the dose of these CYP2D6 substrates, particularly for drugs with a narrow therapeutic index.","","ncit:positive","ncit:Qualitative",,"imipramine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","Bupropion","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a435da9d-f6e8-4ddc-897d-8cd2bf777b21.html","2015-11-05 15:25:55 -0500","drug-drug-interaction","evidence-supports","Clinical Pharmacology (12.3) ].   Inducers of CYP2B6    ","Ritonavir, Lopinavir, and Efavirenz: Concomitant treatment with these drugs can decrease bupropion and hydroxybupropion exposure. Dosage increase of WELLBUTRIN XL may be necessary when coadministered with ritonavir, lopinavir, or efavirenz but should not exceed the maximum recommended dose [see Clinical Pharmacology (12.3)].","","ncit:positive","ncit:Qualitative",,"bupropion","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","Lopinavir","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a435da9d-f6e8-4ddc-897d-8cd2bf777b21.html","2015-11-05 15:27:20 -0500","drug-drug-interaction","evidence-supports","Clinical Pharmacology (12.3) ].   Inducers of CYP2B6    ","Ritonavir, Lopinavir, and Efavirenz: Concomitant treatment with these drugs can decrease bupropion and hydroxybupropion exposure. Dosage increase of WELLBUTRIN XL may be necessary when coadministered with ritonavir, lopinavir, or efavirenz but should not exceed the maximum recommended dose [see Clinical Pharmacology (12.3)].","","ncit:positive","ncit:Qualitative",,"hydroxybupropion","dikbD2R:metabolite","dikbD2R:object-drug-of-interaction","","Efavirenz","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a435da9d-f6e8-4ddc-897d-8cd2bf777b21.html","2015-11-05 15:52:07 -0500","DDI-clinical-trial","evidence-supports","and AUC values of hydroxybupropion by 32% and 24%, respectively.   ","Cimetidine: Following oral administration of bupropion 300 mg with and without cimetidine 800 mg in 24 healthy young male volunteers, the pharmacokinetics of bupropion and hydroxybupropion were unaffected. However, there were 16% and 32% increases in the AUC and Cmax, respectively, of the combined moieties of threohydrobupropion and erythrohydrobupropion.","","ncit:negative","ncit:quantitative",,"bupropion","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","300","cimetidine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","800","UNK","Oral","Unk","UNK","Oral","Unk","24","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b8881a81-75d7-43e8-825f-37c352c146dc.html","2015-11-04 14:21:12 -0500","drug-drug-interaction","evidence-supports","The biochemical activity of the drug metabolizing isozyme cytochrome P450 2D6 (debrisoquine hydroxylase) is reduced in a subset of the Caucasian population (about 7% to 10% of Caucasians are so called “poor metabolizers”); reliable estimates of the prevalence of reduced P450 2D6 isozyme activity among Asian, African, and other populations are not yet available. Poor metabolizers have higher than expected plasma concentrations of tricyclic antidepressants (TCAs) when given usual doses. Depending on the fraction of drug metabolized by P450 2D6, the increase in plasma concentration may be small or quite large (8 fold increase in plasma AUC of the TCA).  ","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine; cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics, propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI-TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the coadministration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","","ncit:positive","ncit:Qualitative",,"propafenone","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"TCA","dikbD2R:drug-group","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a435da9d-f6e8-4ddc-897d-8cd2bf777b21.html","2015-11-05 16:08:54 -0500","DDI-clinical-trial","evidence-supports","erythrohydrobupropion decreased by 48%. ","In a second healthy volunteer study, ritonavir 600 mg twice daily decreased the AUC and Cmax of bupropion by 66% and 62% respectively. The exposure of the hydroxybupropion metabolite was decreased by 78%, the threohydrobupropion decreased by 50%, and the erythrohydrobupropion decreased by 68%. ","","ncit:positive","ncit:quantitative","Exposure decreased by 68%","ritonavir","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","600","erythrohydrobupropion","dikbD2R:metabolite","dikbD2R:object-drug-of-interaction","Unk","UNK","UNK","Unk","BID","Oral","Unk","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a435da9d-f6e8-4ddc-897d-8cd2bf777b21.html","2015-11-05 15:34:37 -0500","drug-drug-interaction","evidence-supports"," Drugs Metabolized by CYP2D6   ","Bupropion and its metabolites (erythrohydrobupropion, threohydrobupropion, hydroxybupropion) are CYP2D6 inhibitors. Therefore, coadministration of WELLBUTRIN XL with drugs that are metabolized by CYP2D6 can increase the exposures of drugs that are substrates of CYP2D6. Such drugs include antidepressants (e.g., venlafaxine, nortriptyline, imipramine, desipramine, paroxetine, fluoxetine, and sertraline), antipsychotics (e.g. haloperidol, risperidone, and thioridazine), beta-blockers (e.g., metoprolol), and Type 1C antiarrhythmics (e.g. propafenone, and flecainide). When used concomitantly with WELLBUTRIN XL, it may be necessary to decrease the dose of these CYP2D6 substrates, particularly for drugs with a narrow therapeutic index.","","ncit:positive","ncit:Qualitative",,"propafenone","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","Bupropion","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/c25f968b-7037-4f60-9a02-2189769b0cbf.html","2015-10-28 16:37:51 -0400","drug-drug-interaction","evidence-supports","max were reduced by about 35%).   ","Drugs Metabolized by P450 2D6–Many drugs effective in the treatment of major depressive disorder, e.g., the SSRIs, including sertraline, and most tricyclic antidepressant drugs effective in the treatment of major depressive disorder inhibit the biochemical activity of the drug metabolizing isozyme cytochrome P450 2D6 (debrisoquin hydroxylase), and, thus, may increase the plasma concentrations of co-administered drugs that are metabolized by P450 2D6. The drugs for which this potential interaction is of greatest concern are those metabolized primarily by 2D6 and which have a narrow therapeutic index, e.g., the tricyclic antidepressant drugs effective in the treatment of major depressive disorder and the Type 1C antiarrhythmics propafenone and flecainide. The extent to which this interaction is an important clinical problem depends on the extent of the inhibition of P450 2D6 by the antidepressant and the therapeutic index of the co-administered drug. There is variability among the drugs effective in the treatment of major depressive disorder in the extent of clinically important 2D6 inhibition, and in fact sertraline at lower doses has a less prominent inhibitory effect on 2D6 than some others in the class. Nevertheless, even sertraline has the potential for clinically important 2D6 inhibition. Consequently, concomitant use of a drug metabolized by P450 2D6 with sertraline may require lower doses than usually prescribed for the other drug. Furthermore, whenever sertraline is withdrawn from co-therapy, an increased dose of the co-administered drug may be required (see Tricyclic Antidepressant Drugs Effective in the Treatment of Major Depressive Disorder under PRECAUTIONS).","","ncit:positive","ncit:Qualitative",,"sertraline","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"flecainide","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/53664f8d-3a93-9f2b-daee-380707e4062c.html","2015-10-27 14:27:00 -0400","drug-drug-interaction","evidence-supports","","Benzodiazepines metabolized by hepatic oxidation (e.g., alprazolam, midazolam, triazolam, etc.) should be used with caution because the clearance of these drugs is likely to be reduced by fluvoxamine. ","The clearance of benzodiazepines metabolized by glucuronidation (e.g.,","ncit:positive","ncit:Qualitative",,"fluvoxamine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"alprazolam","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a435da9d-f6e8-4ddc-897d-8cd2bf777b21.html","2015-11-05 15:43:18 -0500","DDI-clinical-trial","evidence-supports","Potential for Other Drugs to Affect WELLBUTRIN XL    ","In vitro studies indicate that bupropion is primarily metabolized to hydroxybupropion by CYP2B6. Therefore, the potential exists for drug interactions between WELLBUTRIN XL and drugs that are inhibitors or inducers of CYP2B6. In addition, in vitro studies suggest that paroxetine, sertraline, norfluoxetine, fluvoxamine, and nelfinavir, inhibit the hydroxylation of bupropion.","","ncit:positive","ncit:quantitative",,"nelfinavir","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","Unk","bupropion","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","Unk","UNK","UNK","Unk","UNK","UNK","Unk","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/53664f8d-3a93-9f2b-daee-380707e4062c.html","2015-10-27 14:23:19 -0400","DDI-clinical-trial","evidence-supports","5.4 Potential Thioridazine Interaction  ","The effect of fluvoxamine (25 mg b.i.d. for one week) on thioridazine steady-state concentrations was evaluated in ten male inpatients with schizophrenia. Concentrations of thioridazine and its two active metabolites, mesoridazine and sulforidazine, increased 3-fold following coadministration of fluvoxamine.    Thioridazine administration produces a dose-related prolongation of the QTc interval, which is associated with serious ventricular arrhythmias, such as torsades de pointes-type arrhythmias, and sudden death. It is likely that this experience underestimates the degree of risk that might occur with higher doses of thioridazine. Moreover, the effect of fluvoxamine may be even more pronounced when it is administered at higher doses.    Therefore, fluvoxamine and thioridazine should not be coadministered [see Contraindications (4.1)]. ","","ncit:positive","ncit:quantitative","3-fold concentration increase","thioridazine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","Unk","fluvoxamine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","25","UNK","UNK","Unk","BID","Oral","7","10","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a435da9d-f6e8-4ddc-897d-8cd2bf777b21.html","2015-11-05 16:08:54 -0500","DDI-clinical-trial","evidence-supports","erythrohydrobupropion decreased by 48%. ","In a second healthy volunteer study, ritonavir 600 mg twice daily decreased the AUC and Cmax of bupropion by 66% and 62% respectively. The exposure of the hydroxybupropion metabolite was decreased by 78%, the threohydrobupropion decreased by 50%, and the erythrohydrobupropion decreased by 68%. ","","ncit:positive","ncit:quantitative","Exposure decreased 50%","ritonavir","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","600","threohydrobupropion","dikbD2R:metabolite","dikbD2R:object-drug-of-interaction","Unk","UNK","UNK","Unk","BID","Oral","Unk","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/cc9e1c8c-0e2b-44e2-878b-27057f786be9.html","2015-08-20 13:57:35 -0400","drug-drug-interaction","evidence-supports"," Immune-Modulating Therapies   ","Antineoplastic, immune-modulating, or immunosuppressive therapies, (including corticosteroids) are expected to increase the risk of immunosuppression, and the risk of additive immune system effects must be considered if these therapies are coadministered with GILENYA. When switching from drugs with prolonged immune effects, such as natalizumab, teriflunomide or mitoxantrone, the duration and mode of action of these drugs must be considered to avoid unintended additive immunosuppressive effects when initiating GILENYA [see Warnings and Precautions (5.2)].","","ncit:positive","ncit:Qualitative",,"GILENYA","dikbD2R:drug-product","dikbD2R:precipitant-drug-of-interaction","","natalizumab","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/55816042-946d-4bec-9461-bd998628ff45.html","2015-10-14 11:57:06 -0400","drug-drug-interaction","evidence-supports","tantly administered rifampin.  ","Rifampin has been reported to substantially decrease the plasma concentrations of the following antiviral drugs: atazanavir, darunavir, fosamprenavir, saquinavir, and tipranavir. These antiviral drugs must not be co-administered with rifampin. (See CONTRAINDICATIONS.) ","","ncit:positive","ncit:Qualitative",,"Rifampin","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","","atazanavir","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
